sezon,lig,tarih,ev,dep,hakem
2324,E3,2024-04-13,Crawley Town,Colchester,S Oldham
2324,E3,2024-04-13,Crewe,Grimsby,S Mather
2324,E3,2024-04-13,Doncaster,Accrington,R Joyce
2324,E3,2024-04-13,Gillingham,Barrow,D Whitestone
2324,E3,2024-04-13,Harrogate,Sutton,A Herczeg
2324,E3,2024-04-13,Milton Keynes Dons,Mansfield,B Speedie
2324,E3,2024-04-13,Newport County,Tranmere,C Hicks
2324,E3,2024-04-13,Salford,Bradford,J Miles
2324,E3,2024-04-13,Stockport,Morecambe,L Swabey
2324,E3,2024-04-13,Swindon,AFC Wimbledon,O Yates
2324,E3,2024-04-13,Walsall,Notts County,S Tallis
2324,E3,2024-04-13,Wrexham,Forest Green,S Gill
2324,E3,2024-04-16,Colchester,Grimsby,C Brook
2324,E3,2024-04-16,Crawley Town,Barrow,S Purkiss
2324,E3,2024-04-16,Mansfield,Accrington,C Breakspear
2324,E3,2024-04-16,Notts County,Stockport,A Chilowicz
2324,E3,2024-04-16,Walsall,Swindon,M Corlett
2324,E3,2024-04-20,Crewe,Wrexham,S Stockbridge
2324,E3,2024-04-20,Doncaster,Barrow,C Brook
2324,E3,2024-04-20,Grimsby,Swindon,M Coy
2324,E3,2024-04-20,Harrogate,Milton Keynes Dons,D Webb
2324,E3,2024-04-20,Mansfield,Gillingham,S Purkiss
2324,E3,2024-04-20,Morecambe,Forest Green,R Joyce
2324,E3,2024-04-20,Newport County,Salford,E Duckworth
2324,E3,2024-04-20,Notts County,Colchester,D Drysdale
2324,E3,2024-04-20,Stockport,Accrington,S Mather
2324,E3,2024-04-20,Sutton,Crawley Town,L Smith
2324,E3,2024-04-20,Tranmere,AFC Wimbledon,D Rock
2324,E3,2024-04-20,Walsall,Bradford,A Herczeg
2324,E3,2024-04-23,Barrow,Bradford,R Joyce
2324,E3,2024-04-23,Colchester,Doncaster,P Howard
2324,E3,2024-04-27,AFC Wimbledon,Walsall,S Oldham
2324,E3,2024-04-27,Accrington,Tranmere,M Woods
2324,E3,2024-04-27,Barrow,Mansfield,K Stroud
2324,E3,2024-04-27,Bradford,Newport County,T Kirk
2324,E3,2024-04-27,Colchester,Crewe,L Smith
2324,E3,2024-04-27,Crawley Town,Grimsby,P Howard
2324,E3,2024-04-27,Forest Green,Notts County,W Finnie
2324,E3,2024-04-27,Gillingham,Doncaster,A Chilowicz
2324,E3,2024-04-27,Milton Keynes Dons,Sutton,T Parsons
2324,E3,2024-04-27,Salford,Harrogate,D Rock
2324,E3,2024-04-27,Swindon,Morecambe,C Hicks
2324,E3,2024-04-27,Wrexham,Stockport,S Martin
2324,EC,2023-08-05,Aldershot,Oxford City,A Farmer
2324,EC,2023-08-05,Altrincham,Dag and Red,D Mcnamara
2324,EC,2023-08-05,Barnet,Hartlepool,J O'Connor
2324,EC,2023-08-05,Chesterfield,Dorking,R Ricardo
2324,EC,2023-08-05,Gateshead,Boreham Wood,D Richardson
2324,EC,2023-08-05,Halifax,Bromley,M Barlow
2324,EC,2023-08-05,Kidderminster,Woking,D Baines
2324,EC,2023-08-05,Maidenhead,Fylde,A Ajibola
2324,EC,2023-08-05,Rochdale,Ebbsfleet,G Rhodes
2324,EC,2023-08-05,Solihull,Eastleigh,J Durkin
2324,EC,2023-08-05,Southend,Oldham,R Watkins
2324,EC,2023-08-05,Wealdstone,York,A Humphries
2324,EC,2023-08-12,Boreham Wood,Halifax,S Mulhall
2324,EC,2023-08-12,Bromley,Barnet,R Ricardo
2324,EC,2023-08-12,Dag and Red,Southend,M Russell
2324,EC,2023-08-12,Dorking,Maidenhead,G Rollason
2324,EC,2023-08-12,Eastleigh,Wealdstone,P Johnson
2324,EC,2023-08-12,Ebbsfleet,Solihull,A Bannister
2324,EC,2023-08-12,Fylde,Chesterfield,P Cooper
2324,EC,2023-08-12,Hartlepool,Gateshead,A Jackson
2324,EC,2023-08-12,Oldham,Aldershot,J O'Connor
2324,EC,2023-08-12,Oxford City,Rochdale,S Copeland
2324,EC,2023-08-12,Woking,Altrincham,J Richardson
2324,EC,2023-08-12,York,Kidderminster,F Hallam
2324,EC,2023-08-15,Bromley,Wealdstone,A Farmer
2324,EC,2023-08-15,Dag and Red,Gateshead,A Humphries
2324,EC,2023-08-15,Dorking,Southend,A Ajibola
2324,EC,2023-08-15,Eastleigh,Barnet,R Watkins
2324,EC,2023-08-15,Ebbsfleet,Aldershot,J Durkin
2324,EC,2023-08-15,Fylde,Kidderminster,M Barlow
2324,EC,2023-08-15,Hartlepool,Maidenhead,J Westgate
2324,EC,2023-08-15,Oldham,Halifax,S Copeland
2324,EC,2023-08-15,Oxford City,Chesterfield,F Hallam
2324,EC,2023-08-15,Woking,Rochdale,S Parkinson
2324,EC,2023-08-15,York,Altrincham,P Marsden
2324,EC,2023-08-16,Boreham Wood,Solihull,G Rollason
2324,EC,2023-08-19,Aldershot,York,D Richardson
2324,EC,2023-08-19,Altrincham,Boreham Wood,A Bannister
2324,EC,2023-08-19,Barnet,Woking,W Cartmel
2324,EC,2023-08-19,Chesterfield,Oldham,M Russell
2324,EC,2023-08-19,Gateshead,Ebbsfleet,P Marsden
2324,EC,2023-08-19,Halifax,Oxford City,D Mcnamara
2324,EC,2023-08-19,Kidderminster,Bromley,G Rhodes
2324,EC,2023-08-19,Maidenhead,Dag and Red,D Baines
2324,EC,2023-08-19,Rochdale,Eastleigh,J Richardson
2324,EC,2023-08-19,Solihull,Dorking,S Morland
2324,EC,2023-08-19,Southend,Hartlepool,R Ricardo
2324,EC,2023-08-19,Wealdstone,Fylde,S Parkinson
2324,EC,2023-08-25,Rochdale,Bromley,A Jackson
2324,EC,2023-08-25,Solihull,Halifax,J Westgate
2324,EC,2023-08-25,Southend,Eastleigh,A Humphries
2324,EC,2023-08-26,Aldershot,Wealdstone,A Ajibola
2324,EC,2023-08-26,Altrincham,Chesterfield,S Mulhall
2324,EC,2023-08-26,Boreham Wood,Oldham,A Farmer
2324,EC,2023-08-26,Dag and Red,Barnet,A Bannister
2324,EC,2023-08-26,Dorking,York,W Cartmel
2324,EC,2023-08-26,Ebbsfleet,Kidderminster,J O'Connor
2324,EC,2023-08-26,Gateshead,Woking,R Aspinall
2324,EC,2023-08-26,Hartlepool,Fylde,S Copeland
2324,EC,2023-08-26,Maidenhead,Oxford City,K Dowle
2324,EC,2023-08-28,Barnet,Ebbsfleet,D Mcnamara
2324,EC,2023-08-28,Bromley,Southend,K Dowle
2324,EC,2023-08-28,Chesterfield,Hartlepool,G Rhodes
2324,EC,2023-08-28,Eastleigh,Aldershot,F Hallam
2324,EC,2023-08-28,Fylde,Altrincham,J Westgate
2324,EC,2023-08-28,Halifax,Gateshead,S Morland
2324,EC,2023-08-28,Kidderminster,Maidenhead,P Marsden
2324,EC,2023-08-28,Oldham,Solihull,P Cooper
2324,EC,2023-08-28,Oxford City,Boreham Wood,J Durkin
2324,EC,2023-08-28,Wealdstone,Dag and Red,G Rollason
2324,EC,2023-08-28,Woking,Dorking,R Watkins
2324,EC,2023-08-28,York,Rochdale,R Aspinall
2324,EC,2023-09-02,Aldershot,Chesterfield,A Humphries
2324,EC,2023-09-02,Altrincham,Bromley,A Ajibola
2324,EC,2023-09-02,Boreham Wood,Barnet,F Hallam
2324,EC,2023-09-02,Dag and Red,Fylde,K Dowle
2324,EC,2023-09-02,Dorking,Eastleigh,D Baines
2324,EC,2023-09-02,Ebbsfleet,York,M Russell
2324,EC,2023-09-02,Gateshead,Oldham,G Rhodes
2324,EC,2023-09-02,Hartlepool,Wealdstone,A Bannister
2324,EC,2023-09-02,Maidenhead,Woking,S Morland
2324,EC,2023-09-02,Rochdale,Halifax,G Parsons
2324,EC,2023-09-02,Solihull,Oxford City,D Richardson
2324,EC,2023-09-02,Southend,Kidderminster,J Westgate
2324,EC,2023-09-09,Barnet,Altrincham,S Parkinson
2324,EC,2023-09-09,Bromley,Maidenhead,F Hallam
2324,EC,2023-09-09,Chesterfield,Dag and Red,S Copeland
2324,EC,2023-09-09,Eastleigh,Gateshead,D Mcnamara
2324,EC,2023-09-09,Fylde,Aldershot,M Crusham
2324,EC,2023-09-09,Halifax,Southend,P Marsden
2324,EC,2023-09-09,Kidderminster,Rochdale,P Johnson
2324,EC,2023-09-09,Oldham,Dorking,R Aspinall
2324,EC,2023-09-09,Oxford City,Hartlepool,S Mulhall
2324,EC,2023-09-09,Wealdstone,Ebbsfleet,P Cooper
2324,EC,2023-09-09,Woking,Solihull,A Farmer
2324,EC,2023-09-09,York,Boreham Wood,M Barlow
2324,EC,2023-09-16,Aldershot,Gateshead,W Cartmel
2324,EC,2023-09-16,Bromley,Oldham,G Parsons
2324,EC,2023-09-16,Ebbsfleet,Chesterfield,P Johnson
2324,EC,2023-09-16,Fylde,Eastleigh,J Mulligan
2324,EC,2023-09-16,Halifax,Dorking,A Humphries
2324,EC,2023-09-16,Hartlepool,Woking,M Barlow
2324,EC,2023-09-16,Kidderminster,Solihull,A Jackson
2324,EC,2023-09-16,Maidenhead,Boreham Wood,S Copeland
2324,EC,2023-09-16,Oxford City,Dag and Red,R Watkins
2324,EC,2023-09-16,Rochdale,Barnet,J Durkin
2324,EC,2023-09-16,Wealdstone,Altrincham,F Hallam
2324,EC,2023-09-16,York,Southend,P Cooper
2324,EC,2023-09-19,Altrincham,Hartlepool,J O'Connor
2324,EC,2023-09-19,Barnet,Aldershot,A Farmer
2324,EC,2023-09-19,Boreham Wood,Rochdale,R Watkins
2324,EC,2023-09-19,Chesterfield,Halifax,A Jackson
2324,EC,2023-09-19,Dag and Red,Bromley,D Baines
2324,EC,2023-09-19,Dorking,Wealdstone,S Mulhall
2324,EC,2023-09-19,Eastleigh,Oxford City,W Cartmel
2324,EC,2023-09-19,Gateshead,Kidderminster,J Mulligan
2324,EC,2023-09-19,Oldham,York,D Mcnamara
2324,EC,2023-09-19,Solihull,Fylde,A Humphries
2324,EC,2023-09-19,Southend,Maidenhead,S Parkinson
2324,EC,2023-09-19,Woking,Ebbsfleet,A Ajibola
2324,EC,2023-09-23,Altrincham,Ebbsfleet,R Ricardo
2324,EC,2023-09-23,Barnet,Halifax,J Mulligan
2324,EC,2023-09-23,Boreham Wood,Aldershot,D Baines
2324,EC,2023-09-23,Chesterfield,Wealdstone,J Westgate
2324,EC,2023-09-23,Dag and Red,Hartlepool,W Cartmel
2324,EC,2023-09-23,Dorking,Rochdale,A Farmer
2324,EC,2023-09-23,Eastleigh,Kidderminster,G Rollason
2324,EC,2023-09-23,Gateshead,Maidenhead,R Watkins
2324,EC,2023-09-23,Oldham,Oxford City,P Marsden
2324,EC,2023-09-23,Solihull,Bromley,M Russell
2324,EC,2023-09-23,Southend,Fylde,A Bannister
2324,EC,2023-09-23,Woking,York,G Parsons
2324,EC,2023-09-26,Aldershot,Southend,D Mcnamara
2324,EC,2023-09-26,Bromley,Eastleigh,S Parkinson
2324,EC,2023-09-26,Ebbsfleet,Dorking,F Hallam
2324,EC,2023-09-26,Fylde,Boreham Wood,G Rhodes
2324,EC,2023-09-26,Halifax,Dag and Red,R Aspinall
2324,EC,2023-09-26,Hartlepool,Solihull,P Marsden
2324,EC,2023-09-26,Kidderminster,Oldham,D Richardson
2324,EC,2023-09-26,Maidenhead,Altrincham,A Humphries
2324,EC,2023-09-26,Oxford City,Gateshead,G Rollason
2324,EC,2023-09-26,Rochdale,Chesterfield,M Barlow
2324,EC,2023-09-26,Wealdstone,Woking,M Russell
2324,EC,2023-09-26,York,Barnet,S Copeland
2324,EC,2023-09-30,Aldershot,Dag and Red,S Mulhall
2324,EC,2023-09-30,Bromley,Gateshead,J Durkin
2324,EC,2023-09-30,Ebbsfleet,Boreham Wood,R Aspinall
2324,EC,2023-09-30,Fylde,Woking,A Jackson
2324,EC,2023-09-30,Halifax,Eastleigh,P Cooper
2324,EC,2023-09-30,Hartlepool,Dorking,S Copeland
2324,EC,2023-09-30,Kidderminster,Barnet,A Ajibola
2324,EC,2023-09-30,Maidenhead,Chesterfield,J Richardson
2324,EC,2023-09-30,Oxford City,Altrincham,M Russell
2324,EC,2023-09-30,Rochdale,Southend,G Rollason
2324,EC,2023-09-30,Wealdstone,Oldham,C Walchester
2324,EC,2023-09-30,York,Solihull,D Baines
2324,EC,2023-10-03,Altrincham,Aldershot,R Aspinall
2324,EC,2023-10-03,Barnet,Fylde,R Ricardo
2324,EC,2023-10-03,Chesterfield,Bromley,P Marsden
2324,EC,2023-10-03,Dag and Red,York,A Farmer
2324,EC,2023-10-03,Dorking,Kidderminster,S Parkinson
2324,EC,2023-10-03,Eastleigh,Ebbsfleet,J Durkin
2324,EC,2023-10-03,Gateshead,Wealdstone,D Richardson
2324,EC,2023-10-03,Oldham,Maidenhead,J Mulligan
2324,EC,2023-10-03,Solihull,Rochdale,J O'Connor
2324,EC,2023-10-03,Southend,Oxford City,K Dowle
2324,EC,2023-10-03,Woking,Halifax,W Cartmel
2324,EC,2023-10-04,Boreham Wood,Hartlepool,A Humphries
2324,EC,2023-10-07,Boreham Wood,Chesterfield,G Rollason
2324,EC,2023-10-07,Dorking,Barnet,J O'Connor
2324,EC,2023-10-07,Ebbsfleet,Halifax,M Crusham
2324,EC,2023-10-07,Gateshead,Altrincham,P Marsden
2324,EC,2023-10-07,Hartlepool,Eastleigh,A Farmer
2324,EC,2023-10-07,Kidderminster,Wealdstone,W Cartmel
2324,EC,2023-10-07,Maidenhead,Rochdale,R Ricardo
2324,EC,2023-10-07,Oldham,Dag and Red,A Humphries
2324,EC,2023-10-07,Oxford City,Fylde,G Parsons
2324,EC,2023-10-07,Solihull,Aldershot,A Ajibola
2324,EC,2023-10-07,Woking,Southend,C Walchester
2324,EC,2023-10-07,York,Bromley,A Jackson
2324,EC,2023-10-21,Aldershot,Hartlepool,K Dowle
2324,EC,2023-10-21,Barnet,Maidenhead,J Durkin
2324,EC,2023-10-21,Bromley,Oxford City,M Barlow
2324,EC,2023-10-21,Dag and Red,Woking,G Rollason
2324,EC,2023-10-21,Eastleigh,York,R Watkins
2324,EC,2023-10-21,Fylde,Ebbsfleet,D Richardson
2324,EC,2023-10-21,Halifax,Kidderminster,G Rhodes
2324,EC,2023-10-21,Rochdale,Oldham,J Westgate
2324,EC,2023-10-21,Southend,Solihull,P Johnson
2324,EC,2023-10-21,Wealdstone,Boreham Wood,R Ricardo
2324,EC,2023-10-24,Aldershot,Maidenhead,M Russell
2324,EC,2023-10-24,Altrincham,Kidderminster,J Westgate
2324,EC,2023-10-24,Barnet,Solihull,G Parsons
2324,EC,2023-10-24,Bromley,Dorking,J Richardson
2324,EC,2023-10-24,Chesterfield,York,A Richardson
2324,EC,2023-10-24,Dag and Red,Boreham Wood,M Crusham
2324,EC,2023-10-24,Eastleigh,Woking,F Hallam
2324,EC,2023-10-24,Fylde,Oldham,M Barlow
2324,EC,2023-10-24,Halifax,Hartlepool,D Mcnamara
2324,EC,2023-10-24,Rochdale,Gateshead,S Copeland
2324,EC,2023-10-24,Southend,Ebbsfleet,R Watkins
2324,EC,2023-10-24,Wealdstone,Oxford City,A Farmer
2324,EC,2023-10-28,Boreham Wood,Southend,D Watson
2324,EC,2023-10-28,Dorking,Aldershot,C Walchester
2324,EC,2023-10-28,Ebbsfleet,Dag and Red,G Rhodes
2324,EC,2023-10-28,Gateshead,Fylde,P Cooper
2324,EC,2023-10-28,Hartlepool,Rochdale,D Baines
2324,EC,2023-10-28,Kidderminster,Chesterfield,D Mcnamara
2324,EC,2023-10-28,Maidenhead,Eastleigh,A Ajibola
2324,EC,2023-10-28,Oldham,Altrincham,A Jackson
2324,EC,2023-10-28,Oxford City,Barnet,F Hallam
2324,EC,2023-10-28,Solihull,Wealdstone,S Copeland
2324,EC,2023-10-28,Woking,Bromley,M Russell
2324,EC,2023-10-28,York,Halifax,S Parkinson
2324,EC,2023-11-04,Dorking,Dag and Red,D Richardson
2324,EC,2023-11-11,Aldershot,Kidderminster,P Johnson
2324,EC,2023-11-11,Altrincham,Southend,M Crusham
2324,EC,2023-11-11,Boreham Wood,Bromley,W Cartmel
2324,EC,2023-11-11,Chesterfield,Barnet,M Russell
2324,EC,2023-11-11,Dag and Red,Solihull,J Durkin
2324,EC,2023-11-11,Fylde,York,G Parsons
2324,EC,2023-11-11,Gateshead,Dorking,A Miller
2324,EC,2023-11-11,Hartlepool,Ebbsfleet,D Watson
2324,EC,2023-11-11,Maidenhead,Halifax,A Jackson
2324,EC,2023-11-11,Oldham,Eastleigh,A Farmer
2324,EC,2023-11-11,Oxford City,Woking,S Mulhall
2324,EC,2023-11-11,Wealdstone,Rochdale,J O'Connor
2324,EC,2023-11-18,Barnet,Gateshead,R Watkins
2324,EC,2023-11-18,Bromley,Fylde,C Walchester
2324,EC,2023-11-18,Dorking,Boreham Wood,M Barlow
2324,EC,2023-11-18,Eastleigh,Altrincham,D Watson
2324,EC,2023-11-18,Ebbsfleet,Oxford City,R Ricardo
2324,EC,2023-11-18,Halifax,Wealdstone,R Aspinall
2324,EC,2023-11-18,Kidderminster,Dag and Red,J Mulligan
2324,EC,2023-11-18,Rochdale,Aldershot,A Bannister
2324,EC,2023-11-18,Solihull,Maidenhead,D Mcnamara
2324,EC,2023-11-18,Southend,Chesterfield,S Parkinson
2324,EC,2023-11-18,Woking,Oldham,J O'Connor
2324,EC,2023-11-18,York,Hartlepool,P Marsden
2324,EC,2023-11-21,Bromley,Aldershot,J Durkin
2324,EC,2023-11-21,Eastleigh,Boreham Wood,S Parkinson
2324,EC,2023-11-21,Ebbsfleet,Maidenhead,A Farmer
2324,EC,2023-11-21,Halifax,Fylde,S Copeland
2324,EC,2023-11-21,Kidderminster,Hartlepool,J O'Connor
2324,EC,2023-11-21,Rochdale,Altrincham,A Miller
2324,EC,2023-11-21,Solihull,Gateshead,A Humphries
2324,EC,2023-11-21,Woking,Chesterfield,G Parsons
2324,EC,2023-11-21,York,Oxford City,M Barlow
2324,EC,2023-11-22,Barnet,Oldham,P Johnson
2324,EC,2023-11-25,Aldershot,Halifax,S Mulhall
2324,EC,2023-11-25,Altrincham,Solihull,K Dowle
2324,EC,2023-11-25,Boreham Wood,Woking,A Miller
2324,EC,2023-11-25,Chesterfield,Eastleigh,D Richardson
2324,EC,2023-11-25,Dag and Red,Rochdale,A Jackson
2324,EC,2023-11-25,Fylde,Dorking,D Baines
2324,EC,2023-11-25,Gateshead,Southend,J Westgate
2324,EC,2023-11-25,Hartlepool,Bromley,S Copeland
2324,EC,2023-11-25,Maidenhead,York,R Aspinall
2324,EC,2023-11-25,Oldham,Ebbsfleet,F Hallam
2324,EC,2023-11-25,Oxford City,Kidderminster,A Ajibola
2324,EC,2023-11-25,Wealdstone,Barnet,G Rollason
2324,EC,2023-12-02,Bromley,Rochdale,R Watkins
2324,EC,2023-12-02,Kidderminster,Ebbsfleet,R Atkin
2324,EC,2023-12-02,Oxford City,Maidenhead,A Byrne
2324,EC,2023-12-16,Aldershot,Eastleigh,W Cartmel
2324,EC,2023-12-16,Altrincham,Fylde,E Bell
2324,EC,2023-12-16,Boreham Wood,Oxford City,R Watkins
2324,EC,2023-12-16,Dag and Red,Wealdstone,J Richardson
2324,EC,2023-12-16,Dorking,Woking,A Humphries
2324,EC,2023-12-16,Ebbsfleet,Barnet,J Oldham
2324,EC,2023-12-16,Gateshead,Halifax,G Rhodes
2324,EC,2023-12-16,Hartlepool,Chesterfield,A Bannister
2324,EC,2023-12-16,Maidenhead,Kidderminster,B Wyatt
2324,EC,2023-12-16,Rochdale,York,D Mcnamara
2324,EC,2023-12-16,Solihull,Oldham,D Richardson
2324,EC,2023-12-16,Southend,Bromley,G Parsons
2324,EC,2023-12-23,Barnet,Boreham Wood,D Richardson
2324,EC,2023-12-23,Bromley,Altrincham,M Barlow
2324,EC,2023-12-23,Chesterfield,Aldershot,R Ricardo
2324,EC,2023-12-23,Eastleigh,Dorking,G Rollason
2324,EC,2023-12-23,Fylde,Dag and Red,S Morland
2324,EC,2023-12-23,Halifax,Rochdale,A Ajibola
2324,EC,2023-12-23,Kidderminster,Southend,D Baines
2324,EC,2023-12-23,Oldham,Gateshead,R Aspinall
2324,EC,2023-12-23,Oxford City,Solihull,A Bannister
2324,EC,2023-12-23,Wealdstone,Hartlepool,G Rhodes
2324,EC,2023-12-23,Woking,Maidenhead,S Mulhall
2324,EC,2023-12-23,York,Ebbsfleet,J Mulligan
2324,EC,2023-12-26,Aldershot,Woking,S Parkinson
2324,EC,2023-12-26,Altrincham,Halifax,J Westgate
2324,EC,2023-12-26,Boreham Wood,Kidderminster,C Walchester
2324,EC,2023-12-26,Dag and Red,Eastleigh,A Humphries
2324,EC,2023-12-26,Dorking,Oxford City,F Hallam
2324,EC,2023-12-26,Ebbsfleet,Bromley,P Johnson
2324,EC,2023-12-26,Gateshead,York,B Wyatt
2324,EC,2023-12-26,Hartlepool,Oldham,M Barlow
2324,EC,2023-12-26,Maidenhead,Wealdstone,J O'Connor
2324,EC,2023-12-26,Rochdale,Fylde,J Mulligan
2324,EC,2023-12-26,Solihull,Chesterfield,J Durkin
2324,EC,2023-12-26,Southend,Barnet,K Dowle
2324,EC,2023-12-30,Barnet,Southend,S Mulhall
2324,EC,2023-12-30,Bromley,Ebbsfleet,M Russell
2324,EC,2023-12-30,Kidderminster,Boreham Wood,M Crusham
2324,EC,2023-12-30,Oldham,Hartlepool,G Rollason
2324,EC,2024-01-01,Chesterfield,Solihull,R Watkins
2324,EC,2024-01-01,Eastleigh,Dag and Red,G Parsons
2324,EC,2024-01-01,Fylde,Rochdale,A Miller
2324,EC,2024-01-01,Halifax,Altrincham,R Ricardo
2324,EC,2024-01-01,Oxford City,Dorking,A Ajibola
2324,EC,2024-01-01,Woking,Aldershot,A Farmer
2324,EC,2024-01-01,York,Gateshead,A Jackson
2324,EC,2024-01-06,Altrincham,Barnet,J Durkin
2324,EC,2024-01-06,Dorking,Oldham,R Atkin
2324,EC,2024-01-06,Ebbsfleet,Wealdstone,S Parkinson
2324,EC,2024-01-06,Hartlepool,Oxford City,R Aspinall
2324,EC,2024-01-06,Maidenhead,Bromley,C Walchester
2324,EC,2024-01-06,Rochdale,Kidderminster,G Rhodes
2324,EC,2024-01-06,Solihull,Woking,A Byrne
2324,EC,2024-01-06,Southend,Halifax,P Johnson
2324,EC,2024-01-07,Boreham Wood,York,G Parsons
2324,EC,2024-01-09,Barnet,Dag and Red,A Farmer
2324,EC,2024-01-09,Fylde,Hartlepool,M Crusham
2324,EC,2024-01-10,Chesterfield,Gateshead,A Humphries
2324,EC,2024-01-13,Eastleigh,Southend,J Westgate
2324,EC,2024-01-16,Chesterfield,Altrincham,D Baines
2324,EC,2024-01-20,Bromley,Boreham Wood,J Oldham
2324,EC,2024-01-20,Dorking,Gateshead,A Farmer
2324,EC,2024-01-20,Ebbsfleet,Hartlepool,G Parsons
2324,EC,2024-01-20,Kidderminster,Aldershot,S Copeland
2324,EC,2024-01-23,Aldershot,Bromley,R Ricardo
2324,EC,2024-01-23,Chesterfield,Woking,D Watson
2324,EC,2024-01-23,Dag and Red,Dorking,D Mcnamara
2324,EC,2024-01-23,Fylde,Halifax,S Morland
2324,EC,2024-01-23,Hartlepool,Kidderminster,J Mulligan
2324,EC,2024-01-23,Maidenhead,Ebbsfleet,A Dale
2324,EC,2024-01-23,Oldham,Barnet,A Miller
2324,EC,2024-01-23,Oxford City,York,M Russell
2324,EC,2024-01-24,Boreham Wood,Eastleigh,S Mulhall
2324,EC,2024-01-27,Aldershot,Rochdale,A Ajibola
2324,EC,2024-01-27,Altrincham,Eastleigh,J Mulligan
2324,EC,2024-01-27,Boreham Wood,Dorking,S Morland
2324,EC,2024-01-27,Chesterfield,Southend,G Rhodes
2324,EC,2024-01-27,Dag and Red,Kidderminster,R Ricardo
2324,EC,2024-01-27,Fylde,Bromley,D Richardson
2324,EC,2024-01-27,Gateshead,Barnet,K Dowle
2324,EC,2024-01-27,Hartlepool,York,J O'Connor
2324,EC,2024-01-27,Maidenhead,Solihull,J Richardson
2324,EC,2024-01-27,Oldham,Woking,D Mcnamara
2324,EC,2024-01-27,Oxford City,Ebbsfleet,A Jackson
2324,EC,2024-01-27,Wealdstone,Halifax,M Crusham
2324,EC,2024-01-30,Solihull,Dag and Red,M Barlow
2324,EC,2024-01-30,Wealdstone,Aldershot,M Russell
2324,EC,2024-02-03,Barnet,Wealdstone,D Baines
2324,EC,2024-02-03,Bromley,Hartlepool,J Richardson
2324,EC,2024-02-03,Dorking,Fylde,W Cartmel
2324,EC,2024-02-03,Eastleigh,Chesterfield,R Atkin
2324,EC,2024-02-03,Ebbsfleet,Oldham,R Ricardo
2324,EC,2024-02-03,Halifax,Aldershot,A Miller
2324,EC,2024-02-03,Kidderminster,Oxford City,G Parsons
2324,EC,2024-02-03,Rochdale,Dag and Red,S Mulhall
2324,EC,2024-02-03,Solihull,Altrincham,K Dowle
2324,EC,2024-02-03,Southend,Gateshead,A Bannister
2324,EC,2024-02-03,Woking,Boreham Wood,A Ajibola
2324,EC,2024-02-03,York,Maidenhead,D Watson
2324,EC,2024-02-06,Dag and Red,Chesterfield,S Parkinson
2324,EC,2024-02-06,Gateshead,Eastleigh,R Aspinall
2324,EC,2024-02-06,Halifax,Solihull,D Watson
2324,EC,2024-02-06,Wealdstone,Maidenhead,A Farmer
2324,EC,2024-02-06,Woking,Oxford City,R Atkin
2324,EC,2024-02-10,Altrincham,Rochdale,S Copeland
2324,EC,2024-02-10,Boreham Wood,Maidenhead,L Impey
2324,EC,2024-02-10,Chesterfield,Ebbsfleet,S Morland
2324,EC,2024-02-10,Dag and Red,Oxford City,A Dale
2324,EC,2024-02-10,Dorking,Halifax,E Swallow
2324,EC,2024-02-10,Eastleigh,Fylde,A Humphries
2324,EC,2024-02-10,Southend,York,C Walchester
2324,EC,2024-02-10,Woking,Hartlepool,M Barlow
2324,EC,2024-02-13,Aldershot,Fylde,J Richardson
2324,EC,2024-02-13,Halifax,Maidenhead,D Mcnamara
2324,EC,2024-02-13,Oldham,Boreham Wood,J Mulligan
2324,EC,2024-02-13,York,Dorking,J Oldham
2324,EC,2024-02-17,Aldershot,Altrincham,J Oldham
2324,EC,2024-02-17,Bromley,Chesterfield,J Durkin
2324,EC,2024-02-17,Ebbsfleet,Eastleigh,G Rhodes
2324,EC,2024-02-17,Fylde,Barnet,J O'Connor
2324,EC,2024-02-17,Halifax,Woking,A Jackson
2324,EC,2024-02-17,Hartlepool,Boreham Wood,Z Kennard-Kettle
2324,EC,2024-02-17,Kidderminster,Dorking,B Wyatt
2324,EC,2024-02-17,Maidenhead,Oldham,R Martin
2324,EC,2024-02-17,Oxford City,Southend,J Mulligan
2324,EC,2024-02-17,Rochdale,Solihull,P Marsden
2324,EC,2024-02-17,Wealdstone,Gateshead,P Johnson
2324,EC,2024-02-17,York,Dag and Red,S Morland
2324,EC,2024-02-20,Aldershot,Barnet,W Cartmel
2324,EC,2024-02-20,Bromley,Dag and Red,M Russell
2324,EC,2024-02-20,Ebbsfleet,Woking,J Richardson
2324,EC,2024-02-20,Fylde,Solihull,S Copeland
2324,EC,2024-02-20,Hartlepool,Altrincham,A Jackson
2324,EC,2024-02-20,Kidderminster,Gateshead,F Hallam
2324,EC,2024-02-20,Maidenhead,Southend,A Byrne
2324,EC,2024-02-20,Oxford City,Eastleigh,J Durkin
2324,EC,2024-02-20,York,Oldham,J Westgate
2324,EC,2024-02-24,Altrincham,Maidenhead,J Westgate
2324,EC,2024-02-24,Barnet,York,R Watkins
2324,EC,2024-02-24,Boreham Wood,Fylde,R Ricardo
2324,EC,2024-02-24,Chesterfield,Rochdale,A Miller
2324,EC,2024-02-24,Dag and Red,Halifax,R Aspinall
2324,EC,2024-02-24,Dorking,Ebbsfleet,S Mulhall
